=== 数据记录开始于 2025-12-31 14:11:04 ===
(509.37, -19.70)
(505.12, -17.32)
(487.44, -7.23)
(486.84, -10.83)
(189.93, -33.01)
(18.93, -130.31)
(-5320.37, 28626.15)
(-5324.15, 28813.72)
(20.25, 767.75)
(112.79, 736.84)
(-215.47, 467.13)
(-251.66, 397.01)
(-263.85, 380.47)
(-270.21, 379.27)
(278.67, 56.08)
(321.23, 97.26)
(320.83, 125.15)
(267.15, 124.05)
(-147.00, 73.19)
(-118.39, 56.19)
(-148.53, 145.76)
(-160.10, 142.69)
(-159.79, 139.16)
(-161.29, 137.92)
(212.70, 76.40)
(211.64, 73.03)
(31.40, 95.69)
(-130.95, 133.84)
(-5801.97, 32009.02)
(-5889.83, 32605.18)
(-5900.09, 32698.85)
(-643.02, 393.95)
(-580.19, 545.85)
(-574.46, 555.44)
(-545.01, 582.32)
(-332.60, 1064.05)
(-343.33, 1028.97)
(-345.81, 1051.39)
(245.92, 1000.30)
(263.28, 1008.55)
(259.00, 1003.47)
(-6170.45, 34301.64)
(-6119.94, 34027.65)
(-50.30, 186.34)
(91.97, 55.67)
(111.34, 36.21)
(134.77, 35.51)
(310.19, 110.53)
(314.13, 108.05)
(316.42, 90.64)
(-42.63, 123.71)
(-37.38, 124.90)
(-35.15, 125.59)
(-34.21, 128.64)
(174.17, 120.93)
(185.32, 107.17)
(188.86, 105.24)
(594.21, 56.96)
(593.65, 33.74)
(-15.96, 124.00)
(-25.65, 133.91)
(-21.11, 132.24)
(-14.27, 135.70)
(10.18, 148.10)
(13.47, 154.16)
(13.91, 158.73)
(13.63, 164.10)
(14.09, 167.21)
(14.23, 170.02)
(13.28, 176.36)
(12.90, 178.31)
(11.17, 178.81)
(11.13, 180.85)
(12.16, 183.58)
(10.78, 184.18)
(8.38, 187.58)
(7.56, 190.21)
(7.25, 193.20)
(5.72, 193.69)
(4.55, 193.88)
(5.37, 195.15)
(5.48, 196.37)
(4.31, 195.30)
(3.93, 198.05)
(3.71, 200.26)
(3.81, 199.57)
(4.20, 199.46)
(2.50, 203.60)
(5.47, 203.32)
(28.42, 218.45)
(26.65, 225.96)
(22.95, 214.43)
(22.21, 209.84)
(20.81, 204.52)
(21.65, 197.39)
(22.99, 190.81)
(24.05, 185.06)
(24.16, 186.05)
(24.93, 187.50)
(24.74, 191.88)
(22.98, 194.91)
(24.79, 189.35)
(29.28, 189.48)
(31.28, 190.92)
(30.16, 192.45)
(31.41, 197.00)
