=== 数据记录开始于 2025-12-25 18:44:49 ===
(7.64, 120.28)
(10.75, 127.54)
(35.86, 107.99)
(41.58, 103.76)
(-82.13, 48.14)
(-99.46, 34.43)
(-93.48, 41.23)
(-52.12, 80.93)
(-186.06, 83.97)
(-311.89, 71.22)
(-99.37, 83.98)
(37.47, 102.76)
(43.36, 110.41)
(6.43, 109.01)
(-27.42, 91.04)
(-668.02, -47.13)
(-661.12, -35.92)
(-629.34, 1.42)
(-107.28, 39.15)
(47.77, 79.52)
(45.50, 80.61)
(39.64, 110.32)
(26.43, 130.77)
(25.75, 128.61)
(24.19, 127.74)
(28.94, 130.35)
(30.24, 127.98)
(30.21, 123.42)
(29.63, 118.63)
(26.23, 119.21)
(20.70, 122.55)
(13.91, 123.72)
(0.86, 106.61)
(4.58, 123.09)
(8.89, 127.00)
(7.69, 125.19)
(6.58, 125.39)
(5.99, 126.86)
(3.68, 130.63)
(1.98, 133.52)
(-0.60, 130.61)
(-6.94, 125.78)
(-321.22, 43.78)
(-438.84, -15.01)
(-26.06, 47.49)
(5.73, 81.94)
(1.20, 83.27)
(-0.60, 84.59)
(2.67, 114.90)
(12.89, 135.04)
(13.47, 135.95)
(14.14, 136.15)
(16.06, 129.88)
(15.66, 125.71)
(14.88, 124.79)
(12.87, 120.76)
(11.65, 117.58)
(-0.47, 122.19)
(-5.52, 125.81)
(-6.31, 126.97)
(-7.48, 127.21)
(-7.69, 127.83)
(4.52, 116.78)
(10.39, 113.82)
(6.71, 109.60)
(5.87, 110.02)
(2.32, 110.06)
(5.88, 103.75)
(3.99, 46.22)
(7.12, 47.34)
(9.26, 63.36)
(6.78, 95.80)
(11.60, 102.71)
(17.60, 110.64)
(25.13, 133.60)
(28.55, 134.32)
(31.17, 133.15)
(35.52, 142.17)
(34.66, 136.12)
(21.85, 115.43)
(15.21, 106.45)
(6.55, 104.14)
(0.86, 101.93)
(-0.16, 103.96)
(-1.38, 104.29)
(-1.56, 101.25)
(-3.68, 100.61)
(-22.53, 99.69)
(-276.30, 22.62)
(-275.37, 36.69)
(6.34, 78.80)
(34.42, 105.93)
(32.64, 110.70)
(34.38, 113.89)
(36.50, 112.50)
(28.98, 97.53)
(19.19, 93.59)
(14.94, 87.11)
(10.20, 85.02)
(8.26, 82.21)
(-63.08, 82.14)
(-107.17, 81.31)
(-112.51, 48.69)
(-70.67, 23.47)
(-50.50, 39.92)
(-51.27, 43.34)
(-49.71, 45.38)
(70.23, 51.22)
(85.53, 61.82)
(89.34, 68.65)
(91.32, 71.07)
(65.02, 101.42)
(-66.94, 90.73)
(-244.40, 31.78)
(-209.54, 29.59)
(4.34, 68.38)
(4.49, 69.07)
(4.72, 70.25)
(6.31, 78.33)
(18.51, 104.66)
(19.08, 101.11)
(20.19, 101.19)
(19.16, 97.94)
(17.00, 91.98)
(12.02, 84.16)
(-87.64, 84.24)
(-100.33, 83.72)
(-99.25, 92.42)
(-95.74, 91.62)
(-271.54, 39.58)
(-276.45, 30.59)
(21.51, 44.47)
(39.97, 59.10)
(5.90, 48.67)
(10.51, 72.53)
(8.83, 81.03)
(34.02, 40.74)
(45.44, 29.11)
(46.78, 34.53)
(88.82, 39.19)
(95.40, 47.23)
(97.33, 46.22)
(92.66, 39.60)
(84.29, 42.57)
(45.62, 61.84)
(37.48, 66.29)
(36.68, 64.51)
(37.89, 57.70)
(37.45, 53.61)
(34.61, 46.66)
(31.57, 32.97)
(41.15, 27.28)
(46.88, 26.76)
(49.78, 31.09)
(53.94, 29.72)
(54.49, 30.69)
(52.55, 30.17)
(48.45, 29.19)
(49.00, 32.23)
(48.51, 29.15)
(39.00, 16.76)
(33.08, 13.14)
(30.34, 9.36)
(25.86, -3.30)
(25.66, -7.70)
(22.48, -6.03)
(22.65, -1.04)
(24.23, -1.82)
(22.65, 1.54)
(21.72, 1.73)
(23.45, -8.19)
(33.32, -2.90)
(37.97, 3.17)
(39.71, 5.35)
(37.45, 32.27)
(34.42, 53.31)
(28.85, 46.38)
(25.03, 41.45)
(23.83, 41.62)
(25.28, 54.13)
(13.93, 75.81)
(6.89, 86.75)
(3.87, 88.64)
(2.27, 87.82)
(8.02, 115.19)
(12.85, 118.83)
(15.60, 117.99)
(17.72, 116.86)
(16.80, 114.80)
(15.57, 92.84)
(17.02, 56.73)
(17.20, 55.31)
(-53.51, 15.14)
(-41.18, -21.63)
(-11.78, -7.60)
(-10.29, -7.91)
(-99.33, -49.23)
(-83.15, 0.85)
(-295.59, 11.04)
(-345.03, -22.80)
(-349.67, -36.00)
(-347.12, -21.96)
(33.16, 75.97)
(3.59, 85.63)
(96.74, 139.41)
(65.90, 106.25)
(-1356.92, 7853.56)
(61.72, 136.59)
(35.64, 108.88)
(-58.90, 49.87)
(0.13, 80.49)
(-13.89, 74.64)
(-11.88, 72.26)
(6.27, 80.85)
(-5.16, 70.27)
(-42.95, 56.30)
(21.71, 90.78)
(63.99, 120.08)
(-7.67, 99.59)
(-11.49, 105.71)
(1.57, 118.51)
(2.83, 114.54)
(1.19, 112.03)
(-5.67, 116.22)
(-3.36, 121.73)
(-9.79, 120.23)
(-14.89, 122.16)
(-10.08, 132.66)
(-0.08, 143.58)
(6.30, 148.70)
(7.31, 145.39)
(7.68, 143.67)
(8.06, 141.31)
(71.61, 42.49)
(68.78, 44.36)
(66.86, 121.40)
(-22.87, 94.32)
(12.08, 119.26)
(15.87, 133.78)
(25.38, 153.28)
(25.25, 148.95)
(20.97, 144.25)
(6.33, 130.45)
(4.58, 121.76)
(6.02, 120.59)
(21.39, 129.41)
(27.45, 133.18)
(24.98, 133.56)
(19.62, 129.08)
(15.27, 122.37)
(14.98, 122.95)
(6.42, 115.90)
(6.36, 119.96)
(12.61, 127.41)
(13.40, 127.51)
(12.97, 123.96)
(-4.16, 119.08)
(-18.14, 106.69)
(-16.17, 100.41)
(-12.19, 103.44)
(-10.95, 103.54)
(-2.53, 107.35)
(7.42, 111.78)
(10.41, 114.25)
(12.93, 116.85)
(20.44, 122.78)
(1.70, 124.43)
(-1.17, 112.56)
(10.09, 102.29)
(12.42, 95.86)
(14.73, 93.71)
(15.52, 93.79)
(14.51, 90.29)
(6.09, 86.26)
(4.08, 90.29)
(5.00, 92.75)
(5.05, 95.54)
(3.08, 96.12)
(-0.13, 92.71)
(-3.23, 90.23)
(-1.67, 94.35)
(0.36, 98.42)
(2.20, 98.09)
(1.65, 99.46)
(0.64, 96.10)
(0.47, 95.99)
(-3.22, 98.49)
(-70.99, 66.50)
(-43.85, 73.38)
(-1.75, 82.92)
(4.45, 73.64)
(5.14, 70.85)
(6.58, 72.57)
(6.82, 69.98)
(7.41, 71.03)
(7.49, 68.79)
(22.45, 87.49)
(40.60, 88.26)
(53.03, 87.55)
(51.27, 83.95)
(49.44, 84.90)
(17.66, 86.51)
(-84.95, 58.52)
(-88.42, 55.14)
(-214.85, 9.84)
(-218.25, -30.28)
(-310.26, -1.40)
(-321.98, 2.68)
(-7.28, 59.64)
(-10.75, 81.91)
(-5.86, 85.27)
(-3.37, 82.97)
(-2.05, 86.02)
(3.17, 93.03)
(3.74, 91.84)
(0.02, 78.09)
(-5.40, 69.23)
(0.78, 71.68)
(20.31, 84.55)
(19.15, 84.82)
(2.36, 84.70)
(-1.28, 84.91)
(-3.30, 84.90)
(-5.47, 84.60)
(-1.91, 90.49)
(-8.80, 97.30)
(-6.87, 107.93)
(-0.81, 111.06)
(15.16, 132.19)
(18.36, 135.46)
(19.35, 135.35)
(22.06, 129.61)
(81.84, 91.09)
(-1324.14, 7518.95)
(37.67, 96.75)
(-52.13, 152.32)
(-250.35, 8.67)
(-247.62, -1.81)
(-233.36, 39.42)
(-380.37, 8.41)
(-364.25, 2.64)
(-297.52, 39.87)
(-90.77, 42.85)
(-50.85, 64.68)
(-32.16, 70.99)
(-27.46, 73.42)
(-21.45, 71.29)
(-23.74, 65.46)
(-26.71, 56.83)
(-26.39, 46.87)
(-28.61, 44.26)
(-29.01, 49.12)
(-50.55, 51.87)
(-106.05, 46.07)
(-49.92, 66.04)
(-40.79, 73.51)
(-43.07, 74.44)
(-44.76, 73.83)
(-44.77, 72.40)
(-43.54, 65.84)
(-42.63, 62.37)
(-39.51, 64.77)
(-34.38, 77.06)
(-29.74, 89.78)
(-26.26, 98.37)
(-459.11, 59.70)
(-416.85, 66.21)
(8.72, 72.33)
(18.05, 75.03)
(22.89, 71.64)
(-7.23, 62.63)
(-59.84, 26.42)
(-62.06, 19.87)
(-61.18, 23.01)
(-57.60, 25.42)
(-57.79, 23.68)
(-56.76, 23.96)
(-61.57, 16.06)
(-66.41, 10.16)
(-66.79, 12.07)
(-59.56, 30.50)
(-58.66, 40.76)
(-57.81, 44.21)
(-198.25, 84.68)
(-224.28, 71.29)
(-4.71, 143.47)
(115.50, 123.93)
(62.50, -24.59)
(-63.08, 45.91)
(-88.08, 61.55)
(-391.02, 75.59)
(-388.18, 59.73)
(-98.27, 76.22)
(30.61, 82.60)
(31.67, 81.20)
